name,label
Herpes%20Stomatitis_85_vertical.jpg,Herpes%20Stomatitis
Corns%20and%20Calluses_78rotated270.jpg,Corns%20and%20Calluses
Molluscum%20Contagiosum_4_horivertical.jpg,Molluscum%20Contagiosum
Psoriasis_193_vertical.jpg,Psoriasis
Mouth%20Ulcers_131.jpg,Mouth%20Ulcers
Tinea%20Versicolor_157_vertical.jpg,Tinea%20Versicolor
Rosacea_64.jpg,Rosacea
Seborrheic%20Eczema_18_vertical.jpg,Seborrheic%20Eczema
Seborrheic%20Eczema_137rotated180.jpg,Seborrheic%20Eczema
Molluscum%20Contagiosum_2rotated270.jpg,Molluscum%20Contagiosum
Lichen%20Planus_55_horizontal.jpg,Lichen%20Planus
Stasis%20Dermatitis%20and%20Leg%20Ulcers_296_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Cutaneous%20Candidiasis_88.jpg,Cutaneous%20Candidiasis
Pemphigoid_114.jpg,Pemphigoid
Acne_108rotated90.jpg,Acne
Eczema_61rotated90.jpg,Eczema
Rubeola%20(Measles)_96_horizontal.jpg,Rubeola%20(Measles)
Vitiligo_90_horizontal.jpg,Vitiligo
Cutaneous%20Candidiasis_101.jpg,Cutaneous%20Candidiasis
Seborrheic%20Keratosis_32_horivertical.jpg,Seborrheic%20Keratosis
Seborrheic%20Eczema_168_vertical.jpg,Seborrheic%20Eczema
Canker%20Sore_73rotated180.jpg,Canker%20Sore
Impetigo_92_vertical.jpg,Impetigo
Pemphigoid_203_vertical.jpg,Pemphigoid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_124_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Psoriasis_116_vertical.jpg,Psoriasis
Corns%20and%20Calluses_33.jpg,Corns%20and%20Calluses
Impetigo_11_horizontal.jpg,Impetigo
Rubeola%20(Measles)_130rotated90.jpg,Rubeola%20(Measles)
Vitiligo_118rotated90.jpg,Vitiligo
Herpes%20Stomatitis_164rotated270.jpg,Herpes%20Stomatitis
Hemangioma%20of%20Skin_192.jpg,Hemangioma%20of%20Skin
Skin%20Cancer_119rotated90.jpg,Skin%20Cancer
Fungal%20Nail%20Infection_68_horivertical.jpg,Fungal%20Nail%20Infection
Dyshidrotic%20Eczema_156rotated270.jpg,Dyshidrotic%20Eczema
Fungal%20Nail%20Infection_29rotated90.jpg,Fungal%20Nail%20Infection
Tinea%20Versicolor_186_vertical.jpg,Tinea%20Versicolor
Cold%20Sore_57rotated270.jpg,Cold%20Sore
Ingrown%20Nails_89_horivertical.jpg,Ingrown%20Nails
Seborrheic%20Eczema_19rotated90.jpg,Seborrheic%20Eczema
Molluscum%20Contagiosum_82_horizontal.jpg,Molluscum%20Contagiosum
Cutaneous%20Candidiasis_190.jpg,Cutaneous%20Candidiasis
Shingles_72rotated90.jpg,Shingles
Tinea%20Versicolor_109rotated270.jpg,Tinea%20Versicolor
Pemphigoid_283rotated90.jpg,Pemphigoid
Seborrheic%20Keratosis_46_horivertical.jpg,Seborrheic%20Keratosis
Herpes%20Stomatitis_5_vertical.jpg,Herpes%20Stomatitis
Psoriasis_176_horizontal.jpg,Psoriasis
Seborrheic%20Eczema_128_vertical.jpg,Seborrheic%20Eczema
Molluscum%20Contagiosum_76_horizontal.jpg,Molluscum%20Contagiosum
Shingles_48.jpg,Shingles
Erysipelas_50_horivertical.jpg,Erysipelas
Keloid_43rotated180.jpg,Keloid
Warts_35rotated270.jpg,Warts
Decubitus%20Ulcer_71.jpg,Decubitus%20Ulcer
Acne_78_horivertical.jpg,Acne
Cellulitis_8rotated270.jpg,Cellulitis
Cutis%20Laxa_64rotated90.jpg,Cutis%20Laxa
Decubitus%20Ulcer_33rotated90.jpg,Decubitus%20Ulcer
Warts_37rotated270.jpg,Warts
Mouth%20Ulcers_55_horizontal.jpg,Mouth%20Ulcers
Seborrheic%20Eczema_97rotated270.jpg,Seborrheic%20Eczema
Impetigo_39_vertical.jpg,Impetigo
Hemangioma%20of%20Skin_138_horizontal.jpg,Hemangioma%20of%20Skin
Skin%20Cancer_135rotated270.jpg,Skin%20Cancer
Molluscum%20Contagiosum_47rotated90.jpg,Molluscum%20Contagiosum
Keloid_163.jpg,Keloid
Lichen%20Planus_65_horivertical.jpg,Lichen%20Planus
Rosacea_78rotated270.jpg,Rosacea
Lichen%20Planus_10.jpg,Lichen%20Planus
Tinea%20Versicolor_129_horivertical.jpg,Tinea%20Versicolor
Shingles_52.jpg,Shingles
Hemangioma%20of%20Skin_81.jpg,Hemangioma%20of%20Skin
Keloid_163_horivertical.jpg,Keloid
Shingles_90_vertical.jpg,Shingles
Actinic%20Keratosis_97.jpg,Actinic%20Keratosis
Mouth%20Ulcers_120rotated90.jpg,Mouth%20Ulcers
Ingrown%20Nails_2_horivertical.jpg,Ingrown%20Nails
Lichen%20Planus_184rotated180.jpg,Lichen%20Planus
Lichen%20Planus_106_horizontal.jpg,Lichen%20Planus
Erysipelas_86rotated90.jpg,Erysipelas
Eczema_12_vertical.jpg,Eczema
Cold%20Sore_28.jpg,Cold%20Sore
Impetigo_57.jpg,Impetigo
Necrotizing%20Fasciitis_82_vertical.jpg,Necrotizing%20Fasciitis
Impetigo_37rotated270.jpg,Impetigo
Impetigo_88_vertical.jpg,Impetigo
Dyshidrotic%20Eczema_142rotated270.jpg,Dyshidrotic%20Eczema
Canker%20Sore_77.jpg,Canker%20Sore
Sebaceous%20Cyst_72_horivertical.jpg,Sebaceous%20Cyst
Hemangioma%20of%20Skin_100_horivertical.jpg,Hemangioma%20of%20Skin
Actinic%20Keratosis_1.jpg,Actinic%20Keratosis
Fungal%20Nail%20Infection_97rotated270.jpg,Fungal%20Nail%20Infection
Corns%20and%20Calluses_13rotated270.jpg,Corns%20and%20Calluses
Hives_71_horizontal.jpg,Hives
Acrodermatitis_131rotated180.jpg,Acrodermatitis
Tinea%20Versicolor_13rotated180.jpg,Tinea%20Versicolor
Molluscum%20Contagiosum_16.jpg,Molluscum%20Contagiosum
Erysipelas_76.jpg,Erysipelas
Actinic%20Keratosis_122_vertical.jpg,Actinic%20Keratosis
Pemphigoid_30_horizontal.jpg,Pemphigoid
Cellulitis_59_vertical.jpg,Cellulitis
Fungal%20Nail%20Infection_24rotated180.jpg,Fungal%20Nail%20Infection
Fungal%20Nail%20Infection_96_vertical.jpg,Fungal%20Nail%20Infection
Molluscum%20Contagiosum_6rotated180.jpg,Molluscum%20Contagiosum
Vitiligo_189.jpg,Vitiligo
Keloid_107_horizontal.jpg,Keloid
Fungal%20Nail%20Infection_17_horivertical.jpg,Fungal%20Nail%20Infection
Shingles_134rotated270.jpg,Shingles
Acrodermatitis_123.jpg,Acrodermatitis
Dyshidrotic%20Eczema_182_vertical.jpg,Dyshidrotic%20Eczema
Lichen%20Planus_155_horivertical.jpg,Lichen%20Planus
Psoriasis_167_horizontal.jpg,Psoriasis
Hemangioma%20of%20Skin_110_horivertical.jpg,Hemangioma%20of%20Skin
Skin%20Cancer_119_horizontal.jpg,Skin%20Cancer
Vitiligo_159rotated180.jpg,Vitiligo
Shingles_149.jpg,Shingles
Cutis%20Laxa_64_horivertical.jpg,Cutis%20Laxa
Lichen%20Planus_63rotated270.jpg,Lichen%20Planus
Keloid_125.jpg,Keloid
Pemphigoid_9.jpg,Pemphigoid
Sebaceous%20Cyst_87_vertical.jpg,Sebaceous%20Cyst
Corns%20and%20Calluses_54.jpg,Corns%20and%20Calluses
Psoriasis_57rotated270.jpg,Psoriasis
Hemangioma%20of%20Skin_103_horivertical.jpg,Hemangioma%20of%20Skin
Cutis%20Laxa_95rotated270.jpg,Cutis%20Laxa
Shingles_64.jpg,Shingles
Stasis%20Dermatitis%20and%20Leg%20Ulcers_248_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acne_115rotated270.jpg,Acne
Keloid_49rotated270.jpg,Keloid
Decubitus%20Ulcer_95rotated90.jpg,Decubitus%20Ulcer
Mouth%20Ulcers_63rotated180.jpg,Mouth%20Ulcers
Keloid_133rotated90.jpg,Keloid
Impetigo_42_horizontal.jpg,Impetigo
Cutaneous%20Candidiasis_187.jpg,Cutaneous%20Candidiasis
Tinea%20Versicolor_154_horizontal.jpg,Tinea%20Versicolor
Molluscum%20Contagiosum_88_vertical.jpg,Molluscum%20Contagiosum
Vitiligo_156.jpg,Vitiligo
Fungal%20Nail%20Infection_79_horivertical.jpg,Fungal%20Nail%20Infection
Actinic%20Keratosis_58rotated180.jpg,Actinic%20Keratosis
Psoriasis_142rotated180.jpg,Psoriasis
Seborrheic%20Keratosis_79_horizontal.jpg,Seborrheic%20Keratosis
Warts_76_horizontal.jpg,Warts
Ingrown%20Nails_45_horivertical.jpg,Ingrown%20Nails
Canker%20Sore_78_horivertical.jpg,Canker%20Sore
Stasis%20Dermatitis%20and%20Leg%20Ulcers_1rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Eczema_63.jpg,Eczema
Actinic%20Keratosis_62_vertical.jpg,Actinic%20Keratosis
Tinea%20Versicolor_168rotated180.jpg,Tinea%20Versicolor
Seborrheic%20Eczema_60.jpg,Seborrheic%20Eczema
Impetigo_43_horivertical.jpg,Impetigo
Mouth%20Ulcers_152_horivertical.jpg,Mouth%20Ulcers
Lichen%20Planus_83_vertical.jpg,Lichen%20Planus
Dermatomyositis_9_horizontal.jpg,Dermatomyositis
Erysipelas_75_horizontal.jpg,Erysipelas
Psoriasis_142rotated270.jpg,Psoriasis
Rosacea_100_horivertical.jpg,Rosacea
Keloid_92_horizontal.jpg,Keloid
Canker%20Sore_78.jpg,Canker%20Sore
Seborrheic%20Keratosis_68.jpg,Seborrheic%20Keratosis
Mouth%20Ulcers_146rotated180.jpg,Mouth%20Ulcers
Rosacea_41_horizontal.jpg,Rosacea
Seborrheic%20Keratosis_36_horivertical.jpg,Seborrheic%20Keratosis
Corns%20and%20Calluses_10rotated270.jpg,Corns%20and%20Calluses
Pemphigoid_244.jpg,Pemphigoid
Actinic%20Keratosis_25_horizontal.jpg,Actinic%20Keratosis
Seborrheic%20Eczema_131_horivertical.jpg,Seborrheic%20Eczema
Dermatomyositis_41rotated90.jpg,Dermatomyositis
Shingles_63rotated270.jpg,Shingles
Lichen%20Planus_163_horivertical.jpg,Lichen%20Planus
Vitiligo_99.jpg,Vitiligo
Acne_141.jpg,Acne
Acrodermatitis_10_horivertical.jpg,Acrodermatitis
Cutis%20Laxa_13.jpg,Cutis%20Laxa
Seborrheic%20Eczema_51rotated270.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_164_horizontal.jpg,Hemangioma%20of%20Skin
Lichen%20Planus_84rotated180.jpg,Lichen%20Planus
Lichen%20Planus_156_horivertical.jpg,Lichen%20Planus
Hemangioma%20of%20Skin_112rotated270.jpg,Hemangioma%20of%20Skin
Vitiligo_56rotated270.jpg,Vitiligo
Acrodermatitis_137.jpg,Acrodermatitis
Vitiligo_151rotated180.jpg,Vitiligo
Shingles_65_horizontal.jpg,Shingles
Tinea%20Versicolor_82_horivertical.jpg,Tinea%20Versicolor
Pilonidal%20Sinus_3.jpg,Pilonidal%20Sinus
Acrodermatitis_61_vertical.jpg,Acrodermatitis
Lichen%20Planus_121.jpg,Lichen%20Planus
Hives_83rotated270.jpg,Hives
Dyshidrotic%20Eczema_133rotated180.jpg,Dyshidrotic%20Eczema
Pemphigoid_258.jpg,Pemphigoid
Hemangioma%20of%20Skin_118_vertical.jpg,Hemangioma%20of%20Skin
Eczema_42rotated270.jpg,Eczema
Mouth%20Ulcers_195_horivertical.jpg,Mouth%20Ulcers
Tinea%20Versicolor_130_horivertical.jpg,Tinea%20Versicolor
Shingles_66_horivertical.jpg,Shingles
Lichen%20Planus_6.jpg,Lichen%20Planus
Skin%20Cancer_57_horivertical.jpg,Skin%20Cancer
Decubitus%20Ulcer_71rotated180.jpg,Decubitus%20Ulcer
Ichthyosis%20Vulgaris_31rotated90.jpg,Ichthyosis%20Vulgaris
Stasis%20Dermatitis%20and%20Leg%20Ulcers_195rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Fungal%20Nail%20Infection_80.jpg,Fungal%20Nail%20Infection
Dyshidrotic%20Eczema_49_horizontal.jpg,Dyshidrotic%20Eczema
Psoriasis_68_vertical.jpg,Psoriasis
Cutis%20Laxa_17_horizontal.jpg,Cutis%20Laxa
Tinea%20Versicolor_174_horizontal.jpg,Tinea%20Versicolor
Molluscum%20Contagiosum_2_horivertical.jpg,Molluscum%20Contagiosum
Molluscum%20Contagiosum_1rotated90.jpg,Molluscum%20Contagiosum
Herpes%20Stomatitis_16_vertical.jpg,Herpes%20Stomatitis
Dyshidrotic%20Eczema_172rotated90.jpg,Dyshidrotic%20Eczema
Molluscum%20Contagiosum_98rotated270.jpg,Molluscum%20Contagiosum
Mouth%20Ulcers_24rotated90.jpg,Mouth%20Ulcers
Acrodermatitis_42rotated180.jpg,Acrodermatitis
Vitiligo_92_horivertical.jpg,Vitiligo
Shingles_136_vertical.jpg,Shingles
Keloid_170rotated90.jpg,Keloid
Skin%20Cancer_23rotated270.jpg,Skin%20Cancer
Cutaneous%20Candidiasis_19_horizontal.jpg,Cutaneous%20Candidiasis
Decubitus%20Ulcer_89.jpg,Decubitus%20Ulcer
Fungal%20Nail%20Infection_2_vertical.jpg,Fungal%20Nail%20Infection
Impetigo_24.jpg,Impetigo
Tinea%20Versicolor_120_vertical.jpg,Tinea%20Versicolor
Lichen%20Planus_145rotated90.jpg,Lichen%20Planus
Dyshidrotic%20Eczema_132_horivertical.jpg,Dyshidrotic%20Eczema
Lichen%20Planus_25_vertical.jpg,Lichen%20Planus
Molluscum%20Contagiosum_47_vertical.jpg,Molluscum%20Contagiosum
Lichen%20Planus_44_horivertical.jpg,Lichen%20Planus
Rubeola%20(Measles)_145_horivertical.jpg,Rubeola%20(Measles)
Tinea%20Versicolor_20rotated90.jpg,Tinea%20Versicolor
Erysipelas_11rotated270.jpg,Erysipelas
Herpes%20Stomatitis_60_horizontal.jpg,Herpes%20Stomatitis
Rubeola%20(Measles)_99.jpg,Rubeola%20(Measles)
Fungal%20Nail%20Infection_62rotated180.jpg,Fungal%20Nail%20Infection
Pilonidal%20Sinus_50.jpg,Pilonidal%20Sinus
Carbuncle_12rotated180.jpg,Carbuncle
Skin%20Cancer_165_horizontal.jpg,Skin%20Cancer
Lichen%20Planus_189.jpg,Lichen%20Planus
Rubeola%20(Measles)_29.jpg,Rubeola%20(Measles)
Skin%20Cancer_36_horizontal.jpg,Skin%20Cancer
Tinea%20Versicolor_72_horizontal.jpg,Tinea%20Versicolor
Stasis%20Dermatitis%20and%20Leg%20Ulcers_240rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Herpes%20Stomatitis_101rotated270.jpg,Herpes%20Stomatitis
Actinic%20Keratosis_89rotated270.jpg,Actinic%20Keratosis
Rubeola%20(Measles)_114.jpg,Rubeola%20(Measles)
Seborrheic%20Keratosis_42rotated180.jpg,Seborrheic%20Keratosis
Cutaneous%20Candidiasis_73_horivertical.jpg,Cutaneous%20Candidiasis
Skin%20Cancer_172_vertical.jpg,Skin%20Cancer
Cutaneous%20Candidiasis_186.jpg,Cutaneous%20Candidiasis
Vitiligo_99rotated180.jpg,Vitiligo
Keloid_68_horizontal.jpg,Keloid
Hives_46rotated270.jpg,Hives
Keloid_154_horivertical.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_48_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Psoriasis_25rotated270.jpg,Psoriasis
Canker%20Sore_56rotated90.jpg,Canker%20Sore
Rubeola%20(Measles)_67rotated90.jpg,Rubeola%20(Measles)
Acne_6_horivertical.jpg,Acne
Erysipelas_39_horizontal.jpg,Erysipelas
Stasis%20Dermatitis%20and%20Leg%20Ulcers_166rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Stasis%20Dermatitis%20and%20Leg%20Ulcers_282rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acrodermatitis_87rotated90.jpg,Acrodermatitis
Tinea%20Versicolor_166_horizontal.jpg,Tinea%20Versicolor
Rosacea_39.jpg,Rosacea
Seborrheic%20Keratosis_6rotated90.jpg,Seborrheic%20Keratosis
Pemphigoid_75.jpg,Pemphigoid
Hives_24rotated270.jpg,Hives
Psoriasis_2_vertical.jpg,Psoriasis
Tinea%20Versicolor_181_horizontal.jpg,Tinea%20Versicolor
Acrodermatitis_30_horizontal.jpg,Acrodermatitis
Hemangioma%20of%20Skin_91rotated90.jpg,Hemangioma%20of%20Skin
Psoriasis_13_vertical.jpg,Psoriasis
Decubitus%20Ulcer_15.jpg,Decubitus%20Ulcer
Dyshidrotic%20Eczema_179rotated270.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_6rotated270.jpg,Skin%20Cancer
Psoriasis_88_horivertical.jpg,Psoriasis
Ichthyosis%20Vulgaris_66_horivertical.jpg,Ichthyosis%20Vulgaris
Impetigo_29rotated270.jpg,Impetigo
Skin%20Cancer_59rotated90.jpg,Skin%20Cancer
Canker%20Sore_33.jpg,Canker%20Sore
Rosacea_10rotated180.jpg,Rosacea
Corns%20and%20Calluses_39.jpg,Corns%20and%20Calluses
Skin%20Cancer_113_horivertical.jpg,Skin%20Cancer
Rubeola%20(Measles)_62rotated180.jpg,Rubeola%20(Measles)
Rubeola%20(Measles)_130.jpg,Rubeola%20(Measles)
Actinic%20Keratosis_140rotated180.jpg,Actinic%20Keratosis
Herpes%20Stomatitis_114.jpg,Herpes%20Stomatitis
Skin%20Cancer_94_vertical.jpg,Skin%20Cancer
Shingles_45_vertical.jpg,Shingles
Pemphigoid_154_horizontal.jpg,Pemphigoid
Molluscum%20Contagiosum_95.jpg,Molluscum%20Contagiosum
Seborrheic%20Eczema_45_vertical.jpg,Seborrheic%20Eczema
Acrodermatitis_10rotated270.jpg,Acrodermatitis
Lichen%20Planus_12_horizontal.jpg,Lichen%20Planus
Psoriasis_76rotated90.jpg,Psoriasis
Seborrheic%20Keratosis_46rotated90.jpg,Seborrheic%20Keratosis
Rubeola%20(Measles)_93rotated180.jpg,Rubeola%20(Measles)
Cold%20Sore_67_horizontal.jpg,Cold%20Sore
Necrotizing%20Fasciitis_32_horivertical.jpg,Necrotizing%20Fasciitis
Carbuncle_15rotated270.jpg,Carbuncle
Fungal%20Nail%20Infection_1rotated270.jpg,Fungal%20Nail%20Infection
Vitiligo_126rotated180.jpg,Vitiligo
Vitiligo_69_horivertical.jpg,Vitiligo
Pilonidal%20Sinus_19.jpg,Pilonidal%20Sinus
Acrodermatitis_183_vertical.jpg,Acrodermatitis
Seborrheic%20Eczema_82rotated270.jpg,Seborrheic%20Eczema
Vitiligo_160rotated180.jpg,Vitiligo
Cutis%20Laxa_7rotated270.jpg,Cutis%20Laxa
Vitiligo_83_horivertical.jpg,Vitiligo
Rosacea_91rotated180.jpg,Rosacea
Lupus_58rotated270.jpg,Lupus
Acrodermatitis_124_horizontal.jpg,Acrodermatitis
Herpes%20Stomatitis_102.jpg,Herpes%20Stomatitis
Lichen%20Planus_10_horizontal.jpg,Lichen%20Planus
Decubitus%20Ulcer_84_vertical.jpg,Decubitus%20Ulcer
Seborrheic%20Eczema_102rotated270.jpg,Seborrheic%20Eczema
Carbuncle_99.jpg,Carbuncle
Dyshidrotic%20Eczema_16rotated90.jpg,Dyshidrotic%20Eczema
Pemphigoid_1_horivertical.jpg,Pemphigoid
Psoriasis_17rotated270.jpg,Psoriasis
Psoriasis_9_horizontal.jpg,Psoriasis
Psoriasis_193_horizontal.jpg,Psoriasis
Ichthyosis%20Vulgaris_67_horivertical.jpg,Ichthyosis%20Vulgaris
Necrotizing%20Fasciitis_61rotated180.jpg,Necrotizing%20Fasciitis
Molluscum%20Contagiosum_26.jpg,Molluscum%20Contagiosum
Acne_128_horizontal.jpg,Acne
Pemphigoid_111rotated270.jpg,Pemphigoid
Warts_44rotated180.jpg,Warts
Erysipelas_13rotated90.jpg,Erysipelas
Pemphigoid_240_horizontal.jpg,Pemphigoid
Keloid_70.jpg,Keloid
Seborrheic%20Keratosis_7rotated90.jpg,Seborrheic%20Keratosis
Keloid_43_horizontal.jpg,Keloid
Decubitus%20Ulcer_88_horizontal.jpg,Decubitus%20Ulcer
Molluscum%20Contagiosum_72rotated270.jpg,Molluscum%20Contagiosum
Seborrheic%20Eczema_86.jpg,Seborrheic%20Eczema
Lichen%20Planus_69rotated180.jpg,Lichen%20Planus
Seborrheic%20Keratosis_5_horizontal.jpg,Seborrheic%20Keratosis
Seborrheic%20Keratosis_51rotated90.jpg,Seborrheic%20Keratosis
Pemphigoid_264_vertical.jpg,Pemphigoid
Tinea%20Versicolor_28rotated90.jpg,Tinea%20Versicolor
Cutaneous%20Candidiasis_11_horivertical.jpg,Cutaneous%20Candidiasis
Tinea%20Versicolor_112_horivertical.jpg,Tinea%20Versicolor
Dermatomyositis_94rotated90.jpg,Dermatomyositis
Shingles_135_horizontal.jpg,Shingles
Shingles_63rotated90.jpg,Shingles
Cellulitis_86rotated90.jpg,Cellulitis
Psoriasis_84rotated270.jpg,Psoriasis
Diaper%20Rash_26_horizontal.jpg,Diaper%20Rash
Hemangioma%20of%20Skin_169rotated270.jpg,Hemangioma%20of%20Skin
Hemangioma%20of%20Skin_154_horivertical.jpg,Hemangioma%20of%20Skin
Psoriasis_197rotated270.jpg,Psoriasis
Molluscum%20Contagiosum_25.jpg,Molluscum%20Contagiosum
Hemangioma%20of%20Skin_59_vertical.jpg,Hemangioma%20of%20Skin
Hemangioma%20of%20Skin_84rotated270.jpg,Hemangioma%20of%20Skin
Ichthyosis%20Vulgaris_42.jpg,Ichthyosis%20Vulgaris
Shingles_153rotated270.jpg,Shingles
Cutis%20Laxa_80_vertical.jpg,Cutis%20Laxa
Stasis%20Dermatitis%20and%20Leg%20Ulcers_9_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Tinea%20Versicolor_181_horivertical.jpg,Tinea%20Versicolor
Rubeola%20(Measles)_65_horizontal.jpg,Rubeola%20(Measles)
Keloid_21_horizontal.jpg,Keloid
Pemphigoid_114_vertical.jpg,Pemphigoid
Pemphigoid_175_horizontal.jpg,Pemphigoid
Herpes%20Stomatitis_79rotated180.jpg,Herpes%20Stomatitis
Cutis%20Laxa_94_vertical.jpg,Cutis%20Laxa
Lichen%20Planus_29rotated270.jpg,Lichen%20Planus
Tinea%20Versicolor_105.jpg,Tinea%20Versicolor
Stasis%20Dermatitis%20and%20Leg%20Ulcers_188_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Psoriasis_3rotated270.jpg,Psoriasis
Ingrown%20Nails_97rotated180.jpg,Ingrown%20Nails
Seborrheic%20Keratosis_87rotated90.jpg,Seborrheic%20Keratosis
Cold%20Sore_52rotated180.jpg,Cold%20Sore
Impetigo_74.jpg,Impetigo
Keloid_118rotated90.jpg,Keloid
Cutaneous%20Candidiasis_63_vertical.jpg,Cutaneous%20Candidiasis
Cutaneous%20Candidiasis_104rotated90.jpg,Cutaneous%20Candidiasis
Acrodermatitis_121rotated270.jpg,Acrodermatitis
Psoriasis_142.jpg,Psoriasis
Cutaneous%20Candidiasis_89rotated90.jpg,Cutaneous%20Candidiasis
Erysipelas_50_vertical.jpg,Erysipelas
Psoriasis_131rotated180.jpg,Psoriasis
Canker%20Sore_23rotated270.jpg,Canker%20Sore
Seborrheic%20Eczema_82_horizontal.jpg,Seborrheic%20Eczema
Ichthyosis%20Vulgaris_34_horivertical.jpg,Ichthyosis%20Vulgaris
Acrodermatitis_127rotated90.jpg,Acrodermatitis
Necrotizing%20Fasciitis_77_horizontal.jpg,Necrotizing%20Fasciitis
Impetigo_67.jpg,Impetigo
Seborrheic%20Eczema_149rotated270.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_41rotated270.jpg,Hemangioma%20of%20Skin
Corns%20and%20Calluses_79_vertical.jpg,Corns%20and%20Calluses
Keloid_139.jpg,Keloid
Vitiligo_31.jpg,Vitiligo
Necrotizing%20Fasciitis_100_horivertical.jpg,Necrotizing%20Fasciitis
Hives_66.jpg,Hives
Lichen%20Planus_23_horizontal.jpg,Lichen%20Planus
Pemphigoid_62_horizontal.jpg,Pemphigoid
Fungal%20Nail%20Infection_54rotated270.jpg,Fungal%20Nail%20Infection
Hemangioma%20of%20Skin_146_horizontal.jpg,Hemangioma%20of%20Skin
Necrotizing%20Fasciitis_21_horizontal.jpg,Necrotizing%20Fasciitis
Mouth%20Ulcers_8.jpg,Mouth%20Ulcers
Hemangioma%20of%20Skin_107rotated180.jpg,Hemangioma%20of%20Skin
Impetigo_49_horizontal.jpg,Impetigo
Decubitus%20Ulcer_96_horizontal.jpg,Decubitus%20Ulcer
Carbuncle_37rotated90.jpg,Carbuncle
Skin%20Cancer_137rotated270.jpg,Skin%20Cancer
Rubeola%20(Measles)_61.jpg,Rubeola%20(Measles)
Actinic%20Keratosis_28_vertical.jpg,Actinic%20Keratosis
Acrodermatitis_158_vertical.jpg,Acrodermatitis
Vitiligo_131_horizontal.jpg,Vitiligo
Ingrown%20Nails_15_horizontal.jpg,Ingrown%20Nails
Shingles_60rotated90.jpg,Shingles
Pemphigoid_225rotated90.jpg,Pemphigoid
Canker%20Sore_73rotated90.jpg,Canker%20Sore
Canker%20Sore_61rotated270.jpg,Canker%20Sore
Acne_179rotated270.jpg,Acne
Shingles_107.jpg,Shingles
Herpes%20Stomatitis_142rotated90.jpg,Herpes%20Stomatitis
Mouth%20Ulcers_74.jpg,Mouth%20Ulcers
Warts_59_vertical.jpg,Warts
Skin%20Cancer_132rotated270.jpg,Skin%20Cancer
Actinic%20Keratosis_17_horizontal.jpg,Actinic%20Keratosis
Erysipelas_37_horizontal.jpg,Erysipelas
Acne_22rotated180.jpg,Acne
Shingles_123rotated180.jpg,Shingles
Cutaneous%20Candidiasis_12_horizontal.jpg,Cutaneous%20Candidiasis
Diaper%20Rash_93_horizontal.jpg,Diaper%20Rash
Skin%20Cancer_300_horivertical.jpg,Skin%20Cancer
Pemphigoid_297rotated90.jpg,Pemphigoid
Pemphigoid_4_horizontal.jpg,Pemphigoid
Tinea%20Versicolor_134rotated270.jpg,Tinea%20Versicolor
Pemphigoid_273_vertical.jpg,Pemphigoid
Vitiligo_166_vertical.jpg,Vitiligo
Actinic%20Keratosis_63rotated90.jpg,Actinic%20Keratosis
Seborrheic%20Eczema_151_vertical.jpg,Seborrheic%20Eczema
Tinea%20Versicolor_32rotated180.jpg,Tinea%20Versicolor
Necrotizing%20Fasciitis_42_horivertical.jpg,Necrotizing%20Fasciitis
Cold%20Sore_56_vertical.jpg,Cold%20Sore
Pemphigoid_57.jpg,Pemphigoid
Keloid_28_horivertical.jpg,Keloid
Corns%20and%20Calluses_8.jpg,Corns%20and%20Calluses
Rosacea_38_horizontal.jpg,Rosacea
Pemphigoid_73rotated270.jpg,Pemphigoid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_87rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Eczema_64_horizontal.jpg,Eczema
Mouth%20Ulcers_52_horivertical.jpg,Mouth%20Ulcers
Dyshidrotic%20Eczema_73rotated90.jpg,Dyshidrotic%20Eczema
Ingrown%20Nails_59rotated270.jpg,Ingrown%20Nails
Lichen%20Planus_5rotated180.jpg,Lichen%20Planus
Dyshidrotic%20Eczema_43_horizontal.jpg,Dyshidrotic%20Eczema
Rosacea_68_horizontal.jpg,Rosacea
Rosacea_37_horizontal.jpg,Rosacea
Stasis%20Dermatitis%20and%20Leg%20Ulcers_119_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Lichen%20Planus_171rotated180.jpg,Lichen%20Planus
